saltillo_id,form,normalized_form,search_form,saltillo_glyphs,saltillo_count,position,saltillo_indexes,source_field,field_index,token_ordinal,context_index,context,entry_id,headword,classification,classification_family,translation,document_frequency,entry_frequency,source_code,source_document,page_start,page_end,source_status,validation_status
SAL-000070,Ba'huichí,baʼhuichí,baʼhuichi,',1,Medial,2,Ejemplo,1,9,206,"Ba'huí túmani. Voy a traer agua. Ba'huí bají toma agua. Ba'huí huichirachi cascada. Ba'huí machina mana agua (p.ej.: de manantial). Ba'huí ro'hué riega. Ba'huí tuma trae agua. Huasí ba'huira jugo de fruta. Ba'huichí vi caer el sereno Jipi ma bará ju. Sinibí rahué bi'yá hue ba'huichí. Ahora es el tiempo de aguas. Todos los días, temprano, cae mucho sereno.",RD-000151,Ba'huí,S,S,Agua,5,4,SRC-02,DICCIONARIO raramuri.pdf,10,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000071,ba'huichí,baʼhuichí,baʼhuichi,',1,Medial,2,Ejemplo,1,11,274,"Ba'huí túmani. Voy a traer agua. Ba'huí bají toma agua. Ba'huí huichirachi cascada. Ba'huí machina mana agua (p.ej.: de manantial). Ba'huí ro'hué riega. Ba'huí tuma trae agua. Huasí ba'huira jugo de fruta. Ba'huichí vi caer el sereno Jipi ma bará ju. Sinibí rahué bi'yá hue ba'huichí. Ahora es el tiempo de aguas. Todos los días, temprano, cae mucho sereno.",RD-000151,Ba'huí,S,S,Agua,5,4,SRC-02,DICCIONARIO raramuri.pdf,10,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000072,ba'huichí,baʼhuichí,baʼhuichi,',1,Medial,2,Ejemplo,1,2,34,"Echi bajurí biré namuti ju, ri'ré ba'huichí iyénami. La nutria es un animal que puede nadar en el agua.",RD-000171,Bajurí,S,S,Nutria,5,4,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000073,ba'huichí,baʼhuichí,baʼhuichi,',1,Medial,2,Ejemplo,1,3,15,Echo'ná hui'ré ba'huichí hue 'yena basoná. Allí donde está ancho el agua están los patos,RD-000203,Basoná,S,S,Pato,5,4,SRC-02,DICCIONARIO raramuri.pdf,14,14,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000074,ba'huichí,baʼhuichí,baʼhuichi,',1,Medial,2,Ejemplo,1,1,15,"Maparí cúrohui ba'huichí 'yena, echi bayena hue uchupa echi cúrohui ronórachi. Cuando los muchachos andan en el agua, las sanguijuelas les chupan . En los pies.",RD-000216,Bayena,S,S,Sanguijuela,5,4,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000075,ba'huira,baʼhuira,baʼhuira,',1,Medial,2,Ejemplo,1,8,182,"Ba'huí túmani. Voy a traer agua. Ba'huí bají toma agua. Ba'huí huichirachi cascada. Ba'huí machina mana agua (p.ej.: de manantial). Ba'huí ro'hué riega. Ba'huí tuma trae agua. Huasí ba'huira jugo de fruta. Ba'huichí vi caer el sereno Jipi ma bará ju. Sinibí rahué bi'yá hue ba'huichí. Ahora es el tiempo de aguas. Todos los días, temprano, cae mucho sereno.",RD-000151,Ba'huí,S,S,Agua,4,2,SRC-02,DICCIONARIO raramuri.pdf,10,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000076,ba'huira,baʼhuira,baʼhuira,',1,Medial,2,Ejemplo,1,2,42,Je'ná masana hue huaquichéami ju. Tasi te ba'huira. Esta manzana está muy seca. No tiene jugo. Masana ba'huira jugo de manzana.,RD-000153,Ba'huira,S,S,"Jugo, caldo",4,2,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000077,ba'huira,baʼhuira,baʼhuira,',1,Medial,2,Ejemplo,1,3,102,Je'ná masana hue huaquichéami ju. Tasi te ba'huira. Esta manzana está muy seca. No tiene jugo. Masana ba'huira jugo de manzana.,RD-000153,Ba'huira,S,S,"Jugo, caldo",4,2,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000078,Ba'huira,baʼhuira,baʼhuira,',1,Medial,2,Lema,1,1,0,Ba'huira,RD-000153,Ba'huira,S,S,"Jugo, caldo",4,2,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000079,Ba'huirá,baʼhuirá,baʼhuira,',1,Medial,2,Lema,1,1,0,Ba'huirá,RD-000154,Ba'huirá,Vi,Vi,"Hacer caldo, echar agua a un líquido",1,1,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000080,ba'huirari,baʼhuirari,baʼhuirari,',1,Medial,2,Ejemplo,1,2,11,Co'orí hue ba'huirari. Echó mucha agua al esquiate.,RD-000154,Ba'huirá,Vi,Vi,"Hacer caldo, echar agua a un líquido",1,1,SRC-02,DICCIONARIO raramuri.pdf,11,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000081,Ba'nésara,baʼnésara,baʼnesara,',1,Medial,2,Lema,1,1,0,Ba'nésara,RD-000178,Ba'nésara,Vi,Vi,Gastarse la cobija,1,1,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000082,ba'nésuri,baʼnésuri,baʼnesuri,',1,Medial,2,Ejemplo,1,1,16,Nijé quimara ma ba'nésuri ju. Mi cobija ya está gastada.,RD-000179,Ba'nésuri,S,S,Una cobija gastada.,2,1,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000083,Ba'nésuri,baʼnésuri,baʼnesuri,',1,Medial,2,Lema,1,1,0,Ba'nésuri,RD-000179,Ba'nésuri,S,S,Una cobija gastada.,2,1,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000084,Ba'raguéchuri,baʼraguéchuri,baʼraguechuri,',1,Medial,2,Lema,1,1,0,Ba'raguéchuri,RD-000189,Ba'raguéchuri,S,S,Huérfano,1,1,SRC-02,DICCIONARIO raramuri.pdf,13,13,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000085,ba'yó,baʼyó,baʼyo,',1,Medial,2,Ejemplo,1,1,4,Hue ba'yó je'ná. Esto está muy bonito. Hue ba'yórarini sihuáchari. Me parecieron bonitas las flores.,RD-000218,Ba'yó,Vi,Vi,"Parecer bonito, estar bonito",2,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000086,Ba'yó,baʼyó,baʼyo,',1,Medial,2,Lema,1,1,0,Ba'yó,RD-000218,Ba'yó,Vi,Vi,"Parecer bonito, estar bonito",2,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000087,Ba'yóami,baʼyóami,baʼyoami,',1,Medial,2,Lema,1,1,0,Ba'yóami,RD-000219,Ba'yóami,Adj,Adj,"Bello, chulo, hermoso, lindo, bonito",2,2,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000088,ba’yóami,baʼyóami,baʼyoami,’,1,Medial,2,Ejemplo,1,1,15,Echi tohuí hue ba’yóami huicuhui. Ese niño chifla muy bonito. [pret.: huicúuri; fut.: huicuhuama].,RD-000968,Huicuhui,Vi,Vi,Chiflar,2,2,SRC-02,DICCIONARIO raramuri.pdf,46,46,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000089,Ba'yora,baʼyora,baʼyora,',1,Medial,2,Lema,1,1,0,Ba'yora,RD-000220,Ba'yora,Vt,Vt,Hacer bonito,1,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000090,ba'yórarini,baʼyórarini,baʼyorarini,',1,Medial,2,Ejemplo,1,3,43,Hue ba'yó je'ná. Esto está muy bonito. Hue ba'yórarini sihuáchari. Me parecieron bonitas las flores.,RD-000218,Ba'yó,Vi,Vi,"Parecer bonito, estar bonito",1,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000091,Ba'yórata,baʼyórata,baʼyorata,',1,Medial,2,Lema,1,1,0,Ba'yórata,RD-000221,Ba'yórata,Vt,Vt,Adornar,1,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000092,ba'yóratama,baʼyóratama,baʼyoratama,',1,Medial,2,Ejemplo,1,1,7,[fut.: ba'yóratama],RD-000221,Ba'yórata,Vt,Vt,Adornar,2,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000093,ba'yóratama,baʼyóratama,baʼyoratama,',1,Medial,2,Variante,1,1,6,fut.: ba'yóratama,RD-000221,Ba'yórata,Vt,Vt,Adornar,2,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000094,Ba'yori,baʼyori,baʼyori,',1,Medial,2,Lema,1,1,0,Ba'yori,RD-000222,Ba'yori,Vi,Vi,Gustar (una cosa),1,1,SRC-02,DICCIONARIO raramuri.pdf,15,15,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000095,bi'huá,biʼhuá,biʼhua,',1,Medial,2,Ejemplo,1,1,35,Sipée huabé napisóami ju. ¡Gará cu bi'huá! El espejo tiene mucho polvo. ¡Limpialo bien!,RD-000243,Bi'huá,Vt,Vt,Limpiar,2,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000096,Bi'huá,biʼhuá,biʼhua,',1,Medial,2,Lema,1,1,0,Bi'huá,RD-000243,Bi'huá,Vt,Vt,Limpiar,2,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000097,Bi'huí,biʼhuí,biʼhui,',1,Medial,2,Lema,1,1,0,Bi'huí,RD-000247,Bi'huí,Vi,Vi,"Limpiarse, volverse blanco",1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000098,Bi’huíami,biʼhuíami,biʼhuiami,’,1,Medial,2,Lema,1,1,0,Bi’huíami,RD-000248,Bi’huíami,Adj,Adj,"Claro, limpio",1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000099,bi'huimea,biʼhuimea,biʼhuimea,',1,Medial,2,Ejemplo,1,1,26,"Jabón jiti huichogá, gará bi'huimea. Lavándolo con jabón, se limpiará bien. ¿Acha gará bi'huiri huichohua? ¿se limpió bien al lavarlo?",RD-000247,Bi'huí,Vi,Vi,"Limpiarse, volverse blanco",1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000100,bi'huiri,biʼhuiri,biʼhuiri,',1,Medial,2,Ejemplo,1,2,87,"Jabón jiti huichogá, gará bi'huimea. Lavándolo con jabón, se limpiará bien. ¿Acha gará bi'huiri huichohua? ¿se limpió bien al lavarlo?",RD-000247,Bi'huí,Vi,Vi,"Limpiarse, volverse blanco",1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000101,Bi'líami,biʼlíami,biʼliami,',1,Medial,2,Lema,1,1,0,Bi'líami,RD-000249,Bi'líami,Pp,Pp,"Chueco, torcido",1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000102,Bi'lícami,biʼlícami,biʼlicami,',1,Medial,2,Ejemplo,1,1,0,Bi'lícami pp que ha sido torcido,RD-000249,Bi'líami,Pp,Pp,"Chueco, torcido",1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000103,Bi'nera,biʼnera,biʼnera,',1,Medial,2,Lema,1,1,0,Bi'nera,RD-000256,Bi'nera,Vi,Vi,Apartarse solo,1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000104,Bi'nérahua,biʼnérahua,biʼnerahua,',1,Medial,2,Lema,1,1,0,Bi'nérahua,RD-000259,Bi'nérahua,Vt,Vt,Apartar solo,1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000105,bi'neri,biʼneri,biʼneri,',1,Medial,2,Ejemplo,1,1,8,[sing.: bi'neri],RD-000035,Ahuínari,Adv pl,Adv,Solos,4,2,SRC-02,DICCIONARIO raramuri.pdf,4,4,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000106,bi'neri,biʼneri,biʼneri,',1,Medial,2,Variante,1,1,7,sing.: bi'neri,RD-000035,Ahuínari,Adv pl,Adv,Solos,4,2,SRC-02,DICCIONARIO raramuri.pdf,4,4,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000107,Bi'neri,biʼneri,biʼneri,',1,Medial,2,Ejemplo,1,1,0,Bi'neri cu simiri; que huesi yuhua simiri. Se fue solo; nadie iba con él. Véase a'huínari,RD-000260,Bi'neri,Adv,Adv,Solo,4,2,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000108,Bi'neri,biʼneri,biʼneri,',1,Medial,2,Lema,1,1,0,Bi'neri,RD-000260,Bi'neri,Adv,Adv,Solo,4,2,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000109,Bi'néripi,biʼnéripi,biʼneripi,',1,Medial,2,Lema,1,1,0,Bi'néripi,RD-000262,Bi'néripi,Adj,Adj,Único,1,1,SRC-02,DICCIONARIO raramuri.pdf,16,16,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000110,Bi'rí,biʼrí,biʼri,',1,Medial,2,Lema,1,1,0,Bi'rí,RD-000273,Bi'rí,Vi,Vi,Torcerse,1,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000111,Bi'riná,biʼriná,biʼrina,',1,Medial,2,Ejemplo,1,5,129,"Huíi bi'rinabo. Vamos a hacer (torcer) un mecate. Bo'osari bi'rinabo. Vamos a hacer hilo (torciendo la lana). [fut.: bi'rinama]. Bi'riná, torcer, dar vueltas (a alguna cosa)",RD-000276,Bi'rina,Vt,Vt,"Torcer, exprimir",1,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000112,Bi'rina,biʼrina,biʼrina,',1,Medial,2,Lema,1,1,0,Bi'rina,RD-000276,Bi'rina,Vt,Vt,"Torcer, exprimir",2,2,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000113,bi'rina,biʼrina,biʼrina,',1,Medial,2,Ejemplo,1,3,65,"Bo'osari cabori, una bola de lana (para hacer cobijas). Bo'osari bi'rina, hace hilo de lana. Bo'osari rajana, carda la lana",RD-000309,Bo'osari,S,S,Lana,2,2,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000114,bi'rinabo,biʼrinabo,biʼrinabo,',1,Medial,2,Ejemplo,1,1,5,"Huíi bi'rinabo. Vamos a hacer (torcer) un mecate. Bo'osari bi'rinabo. Vamos a hacer hilo (torciendo la lana). [fut.: bi'rinama]. Bi'riná, torcer, dar vueltas (a alguna cosa)",RD-000276,Bi'rina,Vt,Vt,"Torcer, exprimir",2,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000115,bi'rinabo,biʼrinabo,biʼrinabo,',1,Medial,2,Ejemplo,1,3,59,"Huíi bi'rinabo. Vamos a hacer (torcer) un mecate. Bo'osari bi'rinabo. Vamos a hacer hilo (torciendo la lana). [fut.: bi'rinama]. Bi'riná, torcer, dar vueltas (a alguna cosa)",RD-000276,Bi'rina,Vt,Vt,"Torcer, exprimir",2,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000116,bi'rinama,biʼrinama,biʼrinama,',1,Medial,2,Ejemplo,1,4,117,"Huíi bi'rinabo. Vamos a hacer (torcer) un mecate. Bo'osari bi'rinabo. Vamos a hacer hilo (torciendo la lana). [fut.: bi'rinama]. Bi'riná, torcer, dar vueltas (a alguna cosa)",RD-000276,Bi'rina,Vt,Vt,"Torcer, exprimir",2,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000117,bi'rinama,biʼrinama,biʼrinama,',1,Medial,2,Variante,1,1,6,fut.: bi'rinama,RD-000276,Bi'rina,Vt,Vt,"Torcer, exprimir",2,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000118,bi'riri,biʼriri,biʼriri,',1,Medial,2,Ejemplo,1,1,3,"Ma bi'riri tabla, ya se torció la tabla.",RD-000273,Bi'rí,Vi,Vi,Torcerse,1,1,SRC-02,DICCIONARIO raramuri.pdf,17,17,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000119,bi'yá,biʼyá,biʼya,',1,Medial,2,Ejemplo,1,2,7,Ba'arí bi'yá mañana temprano. Ba'arí piché hasta mañana,RD-000125,Ba'arí,Adv,Adv,Mañana.,8,5,SRC-02,DICCIONARIO raramuri.pdf,9,9,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000120,bi'yá,biʼyá,biʼya,',1,Medial,2,Ejemplo,1,10,264,"Ba'huí túmani. Voy a traer agua. Ba'huí bají toma agua. Ba'huí huichirachi cascada. Ba'huí machina mana agua (p.ej.: de manantial). Ba'huí ro'hué riega. Ba'huí tuma trae agua. Huasí ba'huira jugo de fruta. Ba'huichí vi caer el sereno Jipi ma bará ju. Sinibí rahué bi'yá hue ba'huichí. Ahora es el tiempo de aguas. Todos los días, temprano, cae mucho sereno.",RD-000151,Ba'huí,S,S,Agua,8,5,SRC-02,DICCIONARIO raramuri.pdf,10,11,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000121,Bi'yá,biʼyá,biʼya,',1,Medial,2,Ejemplo,1,1,0,"Bi'yá rocogó, en la madrugada. Bi'yá chónachi, temprano (todavía está obscuro). Bi'yábijí, hoy temprano (todavía). Biyá chi'rásiachi, madrugada.",RD-000291,Bi'yá,Adv,Adv,Temprano,8,5,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000122,Bi'yá,biʼyá,biʼya,',1,Medial,2,Ejemplo,1,2,31,"Bi'yá rocogó, en la madrugada. Bi'yá chónachi, temprano (todavía está obscuro). Bi'yábijí, hoy temprano (todavía). Biyá chi'rásiachi, madrugada.",RD-000291,Bi'yá,Adv,Adv,Temprano,8,5,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000123,Bi'yá,biʼyá,biʼya,',1,Medial,2,Lema,1,1,0,Bi'yá,RD-000291,Bi'yá,Adv,Adv,Temprano,8,5,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000124,Bi'yá,biʼyá,biʼya,',1,Medial,2,Ejemplo,1,1,0,Bi'yá bijini busureri. Muy temprano desperté. Ba'arí bi'yá nimí busurébanama. Mañana temprano te voy a despertar. [pret.: busuré; fut.: busuméa],RD-000349,Busá,Vi,Vi,Despertarse,8,5,SRC-02,DICCIONARIO raramuri.pdf,21,21,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000125,bi'yá,biʼyá,biʼya,',1,Medial,2,Ejemplo,1,3,53,Bi'yá bijini busureri. Muy temprano desperté. Ba'arí bi'yá nimí busurébanama. Mañana temprano te voy a despertar. [pret.: busuré; fut.: busuméa],RD-000349,Busá,Vi,Vi,Despertarse,8,5,SRC-02,DICCIONARIO raramuri.pdf,21,21,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000126,bi’yá,biʼyá,biʼya,’,1,Medial,2,Ejemplo,1,1,24,Biré táa tohhuí huicari bi’yá rocogó. Un niño chico se perdió en la madrugada. [pp.: huicáami].,RD-000953,Huicá,Vi,Vi,Perderse,8,5,SRC-02,DICCIONARIO raramuri.pdf,45,45,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000127,Bi'yábijí,biʼyábijí,biʼyabiji,',1,Medial,2,Ejemplo,1,3,80,"Bi'yá rocogó, en la madrugada. Bi'yá chónachi, temprano (todavía está obscuro). Bi'yábijí, hoy temprano (todavía). Biyá chi'rásiachi, madrugada.",RD-000291,Bi'yá,Adv,Adv,Temprano,1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000128,Bo'huá,boʼhuá,boʼhua,',1,Medial,2,Ejemplo,1,1,0,"Bo'huá bo'huara, lana de borrego.",RD-000295,Bo'huá,S,S,"Oveja, borrego",3,2,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000129,Bo'huá,boʼhuá,boʼhua,',1,Medial,2,Lema,1,1,0,Bo'huá,RD-000295,Bo'huá,S,S,"Oveja, borrego",3,2,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000130,bo'huá,boʼhuá,boʼhua,',1,Medial,2,Ejemplo,1,2,22,"Hue bo'huéami ju echi bo'huá, ma siquiboa. Tiene mucha lana ese borrego; vamos a trasquilarlo. Pp.: bo'huéamil.",RD-000296,Bo'hué,Vi,Vi,"Tener lana, pelo",3,2,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000131,bo'huara,boʼhuara,boʼhuara,',1,Medial,2,Ejemplo,1,2,7,"Bo'huá bo'huara, lana de borrego.",RD-000295,Bo'huá,S,S,"Oveja, borrego",1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000132,Bo'hué,boʼhué,boʼhue,',1,Medial,2,Lema,1,1,0,Bo'hué,RD-000296,Bo'hué,Vi,Vi,"Tener lana, pelo",1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000133,bo'huéami,boʼhuéami,boʼhueami,',1,Medial,2,Ejemplo,1,1,4,"Hue bo'huéami ju echi bo'huá, ma siquiboa. Tiene mucha lana ese borrego; vamos a trasquilarlo. Pp.: bo'huéamil.",RD-000296,Bo'hué,Vi,Vi,"Tener lana, pelo",1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000134,bo'huéamil,boʼhuéamil,boʼhueamil,',1,Medial,2,Ejemplo,1,3,100,"Hue bo'huéami ju echi bo'huá, ma siquiboa. Tiene mucha lana ese borrego; vamos a trasquilarlo. Pp.: bo'huéamil.",RD-000296,Bo'hué,Vi,Vi,"Tener lana, pelo",1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000135,Bo'huí,boʼhuí,boʼhui,',1,Medial,2,Lema,1,1,0,Bo'huí,RD-000297,Bo'huí,Vi,Vi,Postrarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000136,Bo'ná,boʼná,boʼna,',1,Medial,2,Lema,1,1,0,Bo'ná,RD-000300,Bo'ná,Vt,Vt,"Arrancar, desherbar",1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000137,bo'niboa,boʼniboa,boʼniboa,',1,Medial,2,Ejemplo,1,2,38,"O'huari ochérari mocuásari, ma cáraga bo'niboa. Creció mucho la hierba, ya vamos a arrancarla. [fut.: bo nomea]. Bo'nisí ¡arráncalos!",RD-000300,Bo'ná,Vt,Vt,"Arrancar, desherbar",1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000138,Bo'nisí,boʼnisí,boʼnisi,',1,Medial,2,Ejemplo,1,3,113,"O'huari ochérari mocuásari, ma cáraga bo'niboa. Creció mucho la hierba, ya vamos a arrancarla. [fut.: bo nomea]. Bo'nisí ¡arráncalos!",RD-000300,Bo'ná,Vt,Vt,"Arrancar, desherbar",1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000139,Bo’ó,boʼó,boʼo,’,1,Medial,2,Lema,1,1,0,Bo’ó,RD-000304,Bo’ó,S,S,La otra banda (del arroyo),1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000140,Bo'obú,boʼobú,boʼobu,',1,Medial,2,Lema,1,1,0,Bo'obú,RD-000305,Bo'obú,Vt,Vt,Desplumar,1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000141,Bo'ona,boʼona,boʼona,',1,Medial,2,Lema,1,1,0,Bo'ona,RD-000306,Bo'ona,Adv,Adv,A la otra banda,1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000142,Bo'onata,boʼonata,boʼonata,',1,Medial,2,Ejemplo,1,1,0,"Bo'onata, a la otra banda (en bordo plano)",RD-000306,Bo'ona,Adv,Adv,A la otra banda,1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000143,Bo’ora,boʼora,boʼora,’,1,Medial,2,Ejemplo,1,1,0,"Bo’ora, a la otra banda (un poco arriba)",RD-000304,Bo’ó,S,S,La otra banda (del arroyo),1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000144,Bo'orá,boʼorá,boʼora,',1,Medial,2,Lema,1,1,0,Bo'orá,RD-000307,Bo'orá,Vt,Vt,Producir lana,1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000145,Bo'orusa,boʼorusa,boʼorusa,',1,Medial,2,Lema,1,1,0,Bo'orusa,RD-000308,Bo'orusa,Vi,Vi,Caer el pelo ( a los animales),1,1,SRC-02,DICCIONARIO raramuri.pdf,19,19,Transcrito,Pendiente de cotejo ortográfico y fonológico
